"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000000378",82.0377767741422,1.30432931970113,0.184440318608801,7.07182317586221,1.5291119386657e-12,9.79314770132286e-12
"ENSMUSG00000000384",61.0366390758004,-0.703030853862426,0.187865052246285,-3.74221200514067,0.000182407524098157,0.000465026231648144
"ENSMUSG00000000386",9.86607311146125,2.83037130500016,0.929486750222616,3.04509053445063,0.00232610277448102,0.00482718187243987
"ENSMUSG00000000399",25.5890165642931,-1.14475168560086,0.312277879490928,-3.66581099970009,0.000246555973981135,0.000615661386973732
"ENSMUSG00000000420",67.8600600480198,0.745341349445734,0.185877901304822,4.00984379645779,6.07589285636997e-05,0.000167590681501248
"ENSMUSG00000000439",39.8323841287531,1.25270542640703,0.258123221218429,4.85312952664171,1.21528258776505e-06,4.30266311558007e-06
"ENSMUSG00000000440",3.28191834678064,4.90019135304372,1.36818406056951,3.58152933824124,0.000341588769693175,0.000833391473361742
"ENSMUSG00000000441",250.429607583513,-0.267182145041543,0.0957658891326179,-2.7899510719474,0.00527160074020902,0.0101305591244519
"ENSMUSG00000000486",144.016960010835,-0.653944588440549,0.131128154946719,-4.98706466743365,6.13035505485337e-07,2.25392674057077e-06
"ENSMUSG00000000489",4.92587262182542,3.85090921136441,1.29413562715643,2.97566122943845,0.0029235762490641,0.00594490124809691
"ENSMUSG00000000531",13.3704407818506,6.13691346634139,1.21431314807497,5.05381455851825,4.33072116108449e-07,1.63225490522001e-06
"ENSMUSG00000000532",8.34181046850908,2.49917604402926,0.708265785177506,3.52858502603357,0.000417787709007073,0.00100569706983772
"ENSMUSG00000000555",11.7003761902599,0.954966074871928,0.421022347939005,2.26820756557625,0.02331655855645,0.0388996949482919
"ENSMUSG00000000561",6.00008477880236,3.90839215912326,1.11802033077538,3.4958149253088,0.000472616380370836,0.00112653334371053
"ENSMUSG00000000563",71.1429656411236,-1.42719780281758,0.190791544162986,-7.48040385688362,7.40945577823353e-14,5.17919991185536e-13
"ENSMUSG00000000568",130.469833756214,-0.959436311103286,0.125590951954731,-7.63937446265326,2.18279614354583e-14,1.57940400544263e-13
"ENSMUSG00000000594",44.6661652946758,2.2766727960858,0.322649742146189,7.05617423073678,1.71149210616716e-12,1.08787479242359e-11
"ENSMUSG00000000600",91.0463867398155,3.29320140996979,0.242581487587432,13.5756501566627,5.58459506568611e-42,1.27729712784411e-40
"ENSMUSG00000000605",105.661755453287,-0.393753750719693,0.142147528632013,-2.77003585295549,0.00560501225241849,0.0106919421082133
"ENSMUSG00000000627",12.8503805372994,-1.01598365238521,0.427873657499106,-2.3744945139263,0.0175729973518561,0.0301896764717319
"ENSMUSG00000000628",66.292934168605,1.79933129836496,0.331814527112375,5.42270199567117,5.8704816666281e-08,2.44124459050455e-07
"ENSMUSG00000000631",49.0346594857052,2.46009541999809,0.30938305765712,7.9516164803198,1.84093415620337e-15,1.43974860263036e-14
"ENSMUSG00000000682",97.4764151983659,-0.619589773132195,0.208705455645475,-2.96872820701287,0.00299034964581457,0.00605995884301386
"ENSMUSG00000000686",5.43515619120256,1.66979411793872,0.744569116200121,2.24263145167831,0.0249205903294029,0.0412968312858802
"ENSMUSG00000000708",43.5961909532686,0.664398880478941,0.223914971868406,2.96719274702813,0.00300532491317053,0.0060880011110101
"ENSMUSG00000000724",3.67497431572462,-5.7600958436842,1.31702382544682,-4.37356996311741,1.22231047349259e-05,3.73746276183528e-05
"ENSMUSG00000000732",12.2322721972439,6.83476188336185,1.2155462057488,5.62279068540343,1.87897019070554e-08,8.28811686317806e-08
"ENSMUSG00000000738",17.8526707957428,0.983749062704616,0.404630296495364,2.4312293746296,0.0150476849295548,0.0262073575473405
"ENSMUSG00000000740",268.911179651508,-2.22156378235,0.108050129513381,-20.5604916195393,6.20016864662494e-94,4.85609306293708e-92
"ENSMUSG00000000743",70.3701829574685,-1.93454681539841,0.21078839949864,-9.17767211098773,4.40511008705072e-20,4.49354812945911e-19
"ENSMUSG00000000751",92.2074640572437,-1.25425635451472,0.160042674716648,-7.8370119515645,4.61394150675763e-15,3.50764416820552e-14
"ENSMUSG00000000759",95.6712461106608,-0.734923411894191,0.153213630085531,-4.79672344741079,1.61282027389488e-06,5.60264870568069e-06
"ENSMUSG00000000776",15.4762092455115,-1.86240863755715,0.414802992888664,-4.48986306628947,7.12689744759454e-06,2.25616344230346e-05
"ENSMUSG00000000782",644.169276088546,-2.73437389216324,0.0710371643497754,-38.492159944612,0,0
"ENSMUSG00000000787",335.286172879886,1.77421502521607,0.0948265603347306,18.7101063136027,4.09557235397858e-78,2.39994561005402e-76
"ENSMUSG00000000791",25.347443414592,5.30989281836426,1.21006434651616,4.38810781728404,1.14341092582732e-05,3.50756702810153e-05
